#File Name = C:\Users\cpt\Box Sync\PS-MCP Data (nystrom@anl.gov)\112ions_ref+8us_2016-10-21_350ms_oldpt2.lmf
#VersionString = 10.1.1203.2
#Comment = 
#HeaderSize = 379089
#Number of Channels = 8
#Number of Hits = 7
#Number of Coordinates = 65
#Timestamp Info = 2
#Common start
#Number of Events = 1398
#Data Format = -1
#DAQ_ID = 0x8
#TDC Resolution = 0.001 ns
#Trigger Channel = 8 (counting from 1)
#Trigger Dead Time = 60 ns
#Group Range Start = 0 ns
#Group Range End = 50 ns
#StartTime: Fri Oct 21 21:03:30 2016
#StopTime: Fri Oct 21 21:07:09 2016


#------- #1 -------
1	 1	 19.515	 0.000051
2	 1	 27.079000	 0.000051
3	 1	 23.582001	 0.000051
4	 1	 21.739000	 0.000051
7	 1	 -30888.857422	 0.000051

#------- #2 -------
1	 1	 19.541000	 0.383351
2	 1	 27.041000	 0.383351
3	 1	 23.648001	 0.383351
4	 1	 21.722000	 0.383351
7	 1	 -30483.773438	 0.383351

#------- #3 -------
1	 1	 19.787001	 0.383353
2	 1	 26.715000	 0.383353
3	 1	 23.183001	 0.383353
4	 1	 22.155001	 0.383353
7	 1	 -32181.199219	 0.383353

#------- #4 -------
1	 1	 30.464001	 0.383354
2	 1	 16.246000	 0.383354
3	 1	 22.608000	 0.383354
4	 1	 22.816000	 0.383354
7	 1	 -32794.718750	 0.383354

#------- #5 -------
1	 1	 20.212000	 0.383360
2	 1	 26.270000	 0.383360
3	 1	 23.250999	 0.383360
4	 1	 22.089001	 0.383360
7	 1	 -39587.335938	 0.383360

#------- #6 -------
1	 1	 19.379999	 1.567388
2	 1	 27.061001	 1.567388
3	 1	 23.849001	 1.567388
4	 1	 21.410999	 1.567388
7	 1	 -30106.462891	 1.567388

#------- #7 -------
1	 1	 18.974001	 1.567389
2	 1	 27.610001	 1.567389
3	 1	 23.745001	 1.567389
4	 1	 21.605000	 1.567389
7	 1	 -30707.339844	 1.567389

#------- #8 -------
1	 1	 19.302000	 1.567389
2	 1	 27.226000	 1.567389
3	 1	 23.788000	 1.567389
4	 1	 21.473000	 1.567389
7	 1	 -30950.289063	 1.567389

#------- #9 -------
1	 1	 19.285999	 1.967393
2	 1	 27.195000	 1.967393
3	 1	 22.819000	 1.967393
4	 1	 22.520000	 1.967393
7	 1	 -28926.746094	 1.967393

#------- #10 -------
1	 1	 18.941999	 1.967395
2	 1	 27.579000	 1.967395
3	 1	 23.660000	 1.967395
4	 1	 21.556999	 1.967395
7	 1	 -30552.369141	 1.967395

#------- #11 -------
1	 1	 20.273001	 2.367419
2	 1	 27.214001	 2.367419
3	 1	 22.489000	 2.367419
4	 1	 23.097000	 2.367419
7	 1	 -29487.470703	 2.367419

#------- #12 -------
1	 1	 19.414000	 2.367419
2	 1	 27.191000	 2.367419
3	 1	 23.624001	 2.367419
4	 1	 21.716999	 2.367419
7	 1	 -29977.992188	 2.367419

#------- #13 -------
1	 1	 19.757999	 2.367419
2	 1	 26.861000	 2.367419
3	 1	 23.583000	 2.367419
4	 1	 21.709999	 2.367419
7	 1	 -30175.251953	 2.367419

#------- #14 -------
1	 1	 21.896999	 2.367844
2	 1	 24.716999	 2.367844
3	 1	 27.400999	 2.367844
4	 1	 17.922001	 2.367844
7	 1	 -455163.656250	 2.367844

#------- #15 -------
1	 1	 19.291000	 3.567439
2	 1	 27.337000	 3.567439
3	 1	 24.089001	 3.567439
4	 1	 21.174000	 3.567439
7	 1	 -30046.101563	 3.567439

#------- #16 -------
1	 1	 19.475000	 3.567439
2	 1	 27.059000	 3.567439
3	 1	 23.704000	 3.567439
4	 1	 21.601999	 3.567439
7	 1	 -30269.712891	 3.567439

#------- #17 -------
1	 1	 19.525999	 3.567439
2	 1	 27.641001	 3.567439
3	 1	 24.528000	 3.567439
4	 1	 21.584999	 3.567439
7	 1	 -30662.412109	 3.567439

#------- #18 -------
1	 1	 19.340000	 3.567440
2	 1	 27.233000	 3.567440
3	 1	 23.047001	 3.567440
4	 1	 22.136000	 3.567440
7	 1	 -30778.808594	 3.567440

#------- #19 -------
1	 1	 19.695000	 3.567440
2	 1	 26.818001	 3.567440
3	 1	 23.584000	 3.567440
4	 1	 21.747000	 3.567440
7	 1	 -31115.009766	 3.567440

#------- #20 -------
1	 1	 19.264999	 3.567440
2	 1	 27.256001	 3.567440
3	 1	 23.554001	 3.567440
4	 1	 21.655001	 3.567440
7	 1	 -31251.353516	 3.567440

#------- #21 -------
1	 1	 19.386999	 3.567440
2	 1	 27.582001	 3.567440
